cacc_doc_it_uuid,cacc_doc_uuid,cbus_part_uuid,ccost_ctr_uuid,ccreation_date,cdoc_date,cfiscyear,cfix_asset_uuid,cglacct,cnote_hd,cnote_it,coedpartner,coedref_f_id,coff_glacct,cposting_date,cprofitctr_uuid,kcbalance_currcomp,kccredit_currcomp,kcdebit_currcomp,tbus_part_uuid,tcost_ctr_uuid,tfix_asset_uuid,tglacct,toff_glacct,tproduct_type,tproduct_uuid,tprofitctr_uuid
2,200000001184,,,2024-07-17T00:00:00,2024-07-02,2024,,472001,WORKCENTER MARCADOR TINTA BLANCO,WORKCENTER MARCADOR TINTA BLANCO,GA24002115,CTFP-1323-2024,410000,2024-07-17,CTS01,2.2,0.0,2.2,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001185,,,2024-07-17T00:00:00,2024-07-02,2024,,472001,ALTA ECO CONFORT BOMBILLAS+ADHESIVO,ALTA ECO CONFORT BOMBILLAS+ADHESIVO,2400700,CTFP-1324-2024,410000,2024-07-17,AT-CTSBCNBLM0335,3.04,0.0,3.04,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Balmes 335
2,200000001186,,,2024-07-17T00:00:00,2024-07-02,2024,,472001,FERRETERIA RIAD FOCO BAÑO,FERRETERIA RIAD FOCO BAÑO,00101-0028208,CTFP-1325-2024,410000,2024-07-17,AT-CTSBCNCOR0207,4.5,0.0,4.5,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Còrsega 207
2,200000001187,,,2024-07-17T00:00:00,2024-07-03,2024,,472001,BRICO EYGA BOMBILLAS,BRICO EYGA BOMBILLAS,78073,CTFP-1326-2024,410000,2024-07-17,AT-CTSBCNRCF0219,2.5,0.0,2.5,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,200000001188,,,2024-07-17T00:00:00,2024-07-04,2024,,472001,REMLE ESTANTES FRIGORIFICOS,REMLE ESTANTES FRIGORIFICOS,F.087083,CTFP-1327-2024,410000,2024-07-17,AT-CTSBCNBLM0335,4.42,0.0,4.42,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Balmes 335
2,200000001189,,,2024-07-17T00:00:00,2024-07-03,2024,,472001,BRICO EYGA BOMBILLAS,BRICO EYGA BOMBILLAS,,CTFP-1328-2024,410000,2024-07-17,AT-CTSBCNRCF0219,-2.5,2.5,0.0,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,200000001190,,,2024-07-17T00:00:00,2024-07-04,2024,,472001,PERE VALLES DESCARGA WC,PERE VALLES DESCARGA WC,402101327,CTFP-1329-2024,410000,2024-07-17,AT-CTSBCNBLM0335,3.78,0.0,3.78,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Balmes 335
2,200000001191,,,2024-07-17T00:00:00,2024-07-05,2024,,472001,INTERDOMICILIO LIMPIEZA SALIDA JUN-JUL,INTERDOMICILIO LIMPIEZA SALIDA JUN-JUL,F728/24,CTFP-1330-2024,410000,2024-07-17,AT-CTSBCNCDC0222,106.23,0.0,106.23,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Consell de Cent  222
2,200000001192,,,2024-07-17T00:00:00,2024-07-05,2024,,472001,ALTA ECO CONFORT CINTA DOBLE CARA,ALTA ECO CONFORT CINTA DOBLE CARA,2400709,CTFP-1331-2024,410000,2024-07-17,AT-CTSBCNMUN0448,1.9,0.0,1.9,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Muntaner 448
2,200000001193,,,2024-07-17T00:00:00,2024-07-06,2024,,472001,IMCAL VIDRIO LAMINADO,IMCAL VIDRIO LAMINADO,20240404,CTFP-1332-2024,410000,2024-07-17,AT-CTSBCNBLM0335,30.45,0.0,30.45,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Balmes 335
2,200000001194,,,2024-07-17T00:00:00,2024-07-08,2024,,472001,ANCHOR TARJETAS DE VISITA,ANCHOR TARJETAS DE VISITA,F24 000400,CTFP-1333-2024,410000,2024-07-17,CTS01,34.65,0.0,34.65,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001195,,,2024-07-17T00:00:00,2024-07-09,2024,,472001,MICROSOFT AZURE MAYO,MICROSOFT AZURE MAYO,G050115654,CTFP-1334-2024,410000,2024-07-17,CTS01,40.82,0.0,40.82,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001196,,,2024-07-17T00:00:00,2024-07-10,2024,,472001,GOLDEN WHEELS TRANSFERS JUNIO,GOLDEN WHEELS TRANSFERS JUNIO,07-0086,CTFP-1335-2024,410000,2024-07-17,CTS01,157.52,0.0,157.52,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001197,,,2024-07-17T00:00:00,2024-07-11,2024,,472001,ANDY LOOP DJ FIESTA TERRAZA NAPOLS JUNIO,ANDY LOOP DJ FIESTA TERRAZA NAPOLS JUNIO,7,CTFP-1336-2024,410000,2024-07-17,CTSBCNNAP0206,63,0.0,63.0,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Nápoles 206
2,200000001198,,,2024-07-17T00:00:00,2024-07-11,2024,,472001,KEY VIGILANT PRECINTOS SEGURIDAD LLAVES,KEY VIGILANT PRECINTOS SEGURIDAD LLAVES,6012,CTFP-1337-2024,410000,2024-07-17,CTS01,15.75,0.0,15.75,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001199,,,2024-07-17T00:00:00,2024-07-15,2024,,472001,OPEMHO COPIA LLAVES,OPEMHO COPIA LLAVES,P21025,CTFP-1338-2024,410000,2024-07-17,AT-CTSBCNENT0069,1.85,0.0,1.85,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Entença 69
2,200000001200,,,2024-07-17T00:00:00,2024-07-16,2024,,472001,IRYO TRAYECTO CARO SCAGLIARINI,IRYO TRAYECTO CARO SCAGLIARINI,V_00000001853922,CTFP-1339-2024,410000,2024-07-17,CTS01,8.33,0.0,8.33,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001201,,,2024-07-18T00:00:00,2024-07-15,2024,,472001,META ADS JULIO,META ADS JULIO,FBADS-134-103545743,CTFP-1340-2024,410000,2024-07-18,CTS01,4.9,0.0,4.9,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001202,,,2024-07-18T00:00:00,2024-07-17,2024,,472001,UKUMA ROPA CAMA+TOALLAS+OLLAS+SARTENES,UKUMA ROPA CAMA+TOALLAS+OLLAS+SARTENES,F-102/2024,CTFP-1341-2024,410000,2024-07-18,AT-CTSBCNCDC0222,56.89,0.0,56.89,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Consell de Cent  222
2,200000001203,,,2024-07-18T00:00:00,2024-07-17,2024,,472001,UKUMA ESPEJO,UKUMA ESPEJO,F-107/2024,CTFP-1342-2024,410000,2024-07-18,AT-CTSBCNRCF0219,17.22,0.0,17.22,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,200000001204,,,2024-07-18T00:00:00,2024-07-17,2024,,472001,UKUMA SABANAS NORDICAS,UKUMA SABANAS NORDICAS,F-108/2024,CTFP-1343-2024,410000,2024-07-18,AT-CTSBCNRCF0219,24.34,0.0,24.34,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,200000001205,,,2024-07-18T00:00:00,2024-07-17,2024,,472001,UKUMA RELOJES PARED,UKUMA RELOJES PARED,F-109/2024,CTFP-1344-2024,410000,2024-07-18,AT-CTSBCNROB067B,13.65,0.0,13.65,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Robrenyo 67
2,200000001206,,,2024-07-18T00:00:00,2024-07-18,2024,,472001,WIRED & LINKED RENOVACION ANUAL HOSTING,WIRED & LINKED RENOVACION ANUAL HOSTING,WL2400113,CTFP-1345-2024,410000,2024-07-18,CTS01,114.66,0.0,114.66,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001207,,,2024-07-18T00:00:00,2024-07-18,2024,,472001,ACTIVE CAMPAIGN JULIO,ACTIVE CAMPAIGN JULIO,138DEE23-0010,CTFP-1346-2024,410000,2024-07-18,CTS01,93.03,0.0,93.03,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001208,,,2024-07-19T00:00:00,2024-07-15,2024,,472001,TRELLO JULIO,TRELLO JULIO,TRINV-25310430,CTFP-1347-2024,410000,2024-07-19,CTS01,12.45,0.0,12.45,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001209,,,2024-07-19T00:00:00,2024-07-15,2024,,472001,TRELLO JULIO,TRELLO JULIO,TRINV-25310434,CTFP-1348-2024,410000,2024-07-19,CTS01,8.37,0.0,8.37,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001210,,,2024-07-19T00:00:00,2024-07-09,2024,,472001,AMAZON LAMPARA HERRAJE,AMAZON LAMPARA HERRAJE,ES4KP64ABEI,CTFP-1349-2024,410000,2024-07-19,CTS01,2.08,0.0,2.08,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001211,,,2024-07-19T00:00:00,2024-07-18,2024,,472001,AMAZON PLANTAS ARTIFICIALES ATREZZO,AMAZON PLANTAS ARTIFICIALES ATREZZO,INV-PL-160439221-2024-7272,CTFP-1350-2024,410000,2024-07-19,CTSMADDCT075,3.21,0.0,3.21,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Donoso Cortés 75 Edificio
3,200000001212,,,2024-07-19T00:00:00,2024-07-18,2024,,472001,AMAZON LIBROS DECORATIVOS ATREZZO MADRID,AMAZON LIBROS DECORATIVOS ATREZZO MADRID,INV-PL-1736850185-2024-230,CTFP-1351-2024,410000,2024-07-19,CTSMADDCT075,2.65,0.0,2.65,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Donoso Cortés 75 Edificio
3,200000001213,,,2024-07-19T00:00:00,2024-07-18,2024,,472001,AMAZON CEPILLO DE DIENTES ATREZZO MADRID,AMAZON CEPILLO DE DIENTES ATREZZO MADRID,PL428B2CAEUI,CTFP-1352-2024,410000,2024-07-19,CTS01,0.67,0.0,0.67,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001214,,,2024-07-19T00:00:00,2024-07-18,2024,,472001,AMAZON ALMOHADAS DE ALGODON ATREZZO,AMAZON ALMOHADAS DE ALGODON ATREZZO,INV-PL-391880015-2024-496,CTFP-1353-2024,410000,2024-07-19,CTS01,2.6,0.0,2.6,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001215,,,2024-07-19T00:00:00,2024-07-12,2024,,472001,LODGERINAPP RICARDO RHETT,LODGERINAPP RICARDO RHETT,F240700,CTFP-1355-2024,410000,2024-07-19,CTSBCNMAD0110,21.93,0.0,21.93,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Avinguda Madrid 110
2,200000001216,,,2024-07-19T00:00:00,2024-07-16,2024,,472001,REMLE MANDO+ESTANTE+TAPAS,REMLE MANDO+ESTANTE+TAPAS,F.092359,CTFP-1356-2024,410000,2024-07-19,AT-CTSBCNTDG0043,10.57,0.0,10.57,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Travessera de Gràcia 43
2,200000001217,,,2024-07-19T00:00:00,2024-07-17,2024,,472001,UKUMA CUADROS+REJILLAS,UKUMA CUADROS+REJILLAS,F-100/2024,CTFP-1357-2024,410000,2024-07-19,AT-CTSBCNBLM0335,57.12,0.0,57.12,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Balmes 335
2,200000001218,,,2024-07-19T00:00:00,2024-07-17,2024,,472001,ALTA ECO CONFORT PILAS,ALTA ECO CONFORT PILAS,2400774,CTFP-1358-2024,410000,2024-07-19,CTS01,1.06,0.0,1.06,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001219,,,2024-07-19T00:00:00,2024-07-17,2024,,472001,FERRETERIA RIAD SILICONAR PLATO DE DUCHA,FERRETERIA RIAD SILICONAR PLATO DE DUCHA,00101-0028973,CTFP-1359-2024,410000,2024-07-19,AT-CTSBCNCOR0207,1.39,0.0,1.39,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Còrsega 207
2,200000001220,,,2024-07-19T00:00:00,2024-07-17,2024,,472001,REMLE BOMBA CONDENSADOS,REMLE BOMBA CONDENSADOS,F.093040,CTFP-1360-2024,410000,2024-07-19,AT-CTSBCNCOR0207,9.79,0.0,9.79,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Còrsega 207
2,200000001221,,,2024-07-19T00:00:00,2024-07-17,2024,,472001,E.S. CLOT GASOLINA MOTO NARADA,E.S. CLOT GASOLINA MOTO NARADA,006765024/00005044,CTFP-1361-2024,410000,2024-07-19,CTS01,2.4,0.0,2.4,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001222,,,2024-07-20T00:00:00,2024-07-19,2024,,472001,TELEFONICA 902 JUNIO,TELEFONICA 902 JUNIO,TA7BV0001091,CTFP-1362-2024,410000,2024-07-20,CTS01,4.73,0.0,4.73,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001223,,,2024-07-22T00:00:00,2024-07-20,2024,,472001,CETEB LABORAL JULIO,CETEB LABORAL JULIO,1757/24,CTFP-1363-2024,410000,2024-07-22,CTS01,94.62,0.0,94.62,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001224,,,2024-07-23T00:00:00,2024-07-19,2024,,472001,CASA VIVA ATREZZO MADRID,CASA VIVA ATREZZO MADRID,9050086760,CTFP-1364-2024,410000,2024-07-23,CTS01,14.89,0.0,14.89,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001225,,,2024-07-24T00:00:00,2024-07-23,2024,,472001,SEXTO MARTINEZ MODIFICACION ESTATUTOS,SEXTO MARTINEZ MODIFICACION ESTATUTOS,52404409-A,CTFP-1365-2024,410000,2024-07-24,CTS01,57.24,0.0,57.24,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001226,,,2024-07-24T00:00:00,2024-07-19,2024,,472001,REGISTRO MERCANTIL INFORMACION REGISTRAL,REGISTRO MERCANTIL INFORMACION REGISTRAL,44060681,CTFP-1366-2024,410000,2024-07-24,CTS01,22,0.0,22.0,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,200000001228,,,2024-07-24T00:00:00,2024-07-22,2024,,472001,CETEB TRAB.LABORALES REALIZ.,CETEB TRAB.LABORALES REALIZ.,1900/24,CTFP-1368-2024,410000,2024-07-24,CTS01,36.75,0.0,36.75,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001229,,,2024-07-24T00:00:00,2024-07-20,2024,,472001,META ADS JULIO,META ADS JULIO,FBADS-134-103561490,CTFP-1369-2024,410000,2024-07-24,CTS01,5.83,0.0,5.83,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001230,,,2024-07-24T00:00:00,2024-07-21,2024,,472001,COOKIEBOT JULIO,COOKIEBOT JULIO,2109304,CTFP-1370-2024,410000,2024-07-24,CTS01,10.92,0.0,10.92,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001231,,,2024-07-24T00:00:00,2024-04-11,2024,,472001,AIRBNB MARIA SUSANA RIVERO VERME,AIRBNB MARIA SUSANA RIVERO VERME,10000000909187587,CTFP-1371-2024,410000,2024-07-24,CTSBCNMAD0110,15.05,0.0,15.05,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Avinguda Madrid 110
3,200000001232,,,2024-07-24T00:00:00,2024-07-05,2024,,472001,AIRBNB JOHANNES HELMUT,AIRBNB JOHANNES HELMUT,10000000953731474,CTFP-1372-2024,410000,2024-07-24,CTSVLCRDC0044,5.39,0.0,5.39,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rodríguez de Cepeda 44
3,200000001233,,,2024-07-24T00:00:00,2024-07-09,2024,,472001,HOUSING ANYWHERE ALY BALIH SAMEH,HOUSING ANYWHERE ALY BALIH SAMEH,HA2024C173630,CTFP-1373-2024,410000,2024-07-24,CTSBCNNAP0206,207.81,0.0,207.81,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Nápoles 206
2,200000001234,,,2024-07-24T00:00:00,2024-07-12,2024,,472001,OMAR TEC REPARACION SECADORA,OMAR TEC REPARACION SECADORA,2024-0051,CTFP-1374-2024,410000,2024-07-24,AT-CTSBCNTDG0043,24.78,0.0,24.78,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Travessera de Gràcia 43
2,200000001235,,,2024-07-24T00:00:00,2024-07-18,2024,,472001,INTERDOMICILIO LIMPIEZA ROCAFORT,INTERDOMICILIO LIMPIEZA ROCAFORT,F736/24,CTFP-1375-2024,410000,2024-07-24,AT-CTSBCNRCF0219,42.87,0.0,42.87,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,200000001236,,,2024-07-24T00:00:00,2024-07-22,2024,,472001,OPEMHO APERTURA PUERTA,OPEMHO APERTURA PUERTA,P21039,CTFP-1376-2024,410000,2024-07-24,AT-CTSBCNTDG0043,17.85,0.0,17.85,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Travessera de Gràcia 43
2,200000001237,,,2024-07-24T00:00:00,2024-07-22,2024,,472001,IMCAL VIDRIO FLOTANTE,IMCAL VIDRIO FLOTANTE,20240418,CTFP-1377-2024,410000,2024-07-24,AT-CTSBCNRCF0219,12.18,0.0,12.18,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
5,200000001238,,,2024-07-24T00:00:00,2024-07-23,2024,,472001,UNIVERSITY LIVING RESERVAS JULIO,UNIVERSITY LIVING RESERVAS JULIO,UL-EXP-2024-1543,CTFP-1378-2024,410000,2024-07-24,CTSVLCSAL0046,3.45,0.0,3.45,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Salamanca 46
6,200000001238,,,2024-07-24T00:00:00,2024-07-23,2024,,472001,UNIVERSITY LIVING RESERVAS JULIO,UNIVERSITY LIVING RESERVAS JULIO,UL-EXP-2024-1543,CTFP-1378-2024,410000,2024-07-24,CTSBCNRCF0219,15.57,0.0,15.57,Not Assigned,Not Assigned,Not Assigned,CAES472001,Accounts Payables on Services Received (EUR),Not Assigned,Not Assigned,Rocafort 219
2,220000000032,,,2024-07-15T00:00:00,2024-06-11,2024,,472001,BESERVICES ABONO PORTATIL HP 250 G10,BESERVICES ABONO PORTATIL HP 250 G10,NC2400312,CTAP-33-2024,400000,2024-07-15,CTS01,-186.13,186.13,0.0,Not Assigned,Not Assigned,Not Assigned,CAES472001,Trade Account Payables (EUR),Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001197,,,2024-07-17T00:00:00,2024-07-11,2024,,475101,ANDY LOOP DJ FIESTA TERRAZA NAPOLS JUNIO,ANDY LOOP DJ FIESTA TERRAZA NAPOLS JUNIO,7,CTFP-1336-2024,629000,2024-07-17,CTSBCNNAP0206,-45,45.0,0.0,Not Assigned,Not Assigned,Not Assigned,CAES475101,Other Services,Not Assigned,Not Assigned,Nápoles 206
3,200000001225,,,2024-07-24T00:00:00,2024-07-23,2024,,475101,SEXTO MARTINEZ MODIFICACION ESTATUTOS,SEXTO MARTINEZ MODIFICACION ESTATUTOS,52404409-A,CTFP-1365-2024,623001,2024-07-24,CTS01,-40.88,40.88,0.0,Not Assigned,Not Assigned,Not Assigned,CAES475101,CAES623001,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,200000001226,,,2024-07-24T00:00:00,2024-07-19,2024,,475101,REGISTRO MERCANTIL INFORMACION REGISTRAL,REGISTRO MERCANTIL INFORMACION REGISTRAL,44060681,CTFP-1366-2024,623001,2024-07-24,CTS01,-15.72,15.72,0.0,Not Assigned,Not Assigned,Not Assigned,CAES475101,CAES623001,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
3,250000001199,,,2024-07-23T00:00:00,2024-07-22,2024,,475102,PAGO IRPF M111 2ºT 2024,IRPF M111 PERSONAL 2ºT 2024,,2649,572977,2024-07-22,CTS01,36162.22,0.0,36162.22,Not Assigned,Not Assigned,Not Assigned,CAES475102,CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,250000001199,,,2024-07-23T00:00:00,2024-07-22,2024,,475199,PAGO IRPF M111 2ºT 2024,IRPF M111 PROFESIONAL 2ºT 2024,,2649,572977,2024-07-22,CTS01,1030.22,0.0,1030.22,Not Assigned,Not Assigned,Not Assigned,CAES475199,CAES572977,Not Assigned,Not Assigned,COTOWN SHARING LIFE SL RF
2,190000000132,,,2024-07-03T00:00:00,2024-07-01,2024,,477001,,,EXT-FR-2024-00115,CTAC-128-2024,430000,2024-07-01,CTSBCNTDG0043_06.01,7.35,0.0,7.35,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,6º 1ª
2,190000000133,,,2024-07-03T00:00:00,2024-07-02,2024,,477001,,,EXT-FR-2024-00117,CTAC-130-2024,430000,2024-07-02,CTSVLCRDC0044_02.06,13.02,0.0,13.02,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,2º 6ª
2,190000000134,,,2024-07-03T00:00:00,2024-07-02,2024,,477001,,,EXT-FR-2024-00116,CTAC-129-2024,430000,2024-07-02,CTSBCNCDC0222_PR.01,43.39,0.0,43.39,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,Principal 1ª
2,190000000135,,,2024-07-04T00:00:00,2024-07-03,2024,,477001,,,EXT-FR-2024-00120,CTAC-133-2024,430000,2024-07-03,CTSMADGTF040_01.CN,16.84,0.0,16.84,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,Piso 1º centro
2,190000000136,,,2024-07-04T00:00:00,2024-07-03,2024,,477001,,,EXT-FR-2024-00118,CTAC-131-2024,430000,2024-07-03,CTSBCNCOR0207_02.02,10.59,0.0,10.59,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,2º 2ª
2,190000000137,,,2024-07-04T00:00:00,2024-07-03,2024,,477001,,,EXT-FR-2024-00119,CTAC-132-2024,430000,2024-07-03,CTSBCNCOR0207_02.02,10.59,0.0,10.59,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,2º 2ª
2,190000000138,,,2024-07-05T00:00:00,2024-07-04,2024,,477001,,,EXT-FR-2024-00121,CTAC-134-2024,430000,2024-07-04,CTSBCNBLM0335_01.03,13.02,0.0,13.02,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,1º 3ª
2,190000000139,,,2024-07-08T00:00:00,2024-07-05,2024,,477001,,,EXT-FR-2024-00122,CTAC-135-2024,430000,2024-07-05,CTSMADGTF027_01.E,39.92,0.0,39.92,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,Piso 1º E
2,190000000140,,,2024-07-09T00:00:00,2024-07-08,2024,,477001,,,EXT-FR-2024-00123,CTAC-136-2024,430000,2024-07-08,CTSBCNTDG0043_05.01,10.59,0.0,10.59,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,5º 1ª
2,190000000142,,,2024-07-10T00:00:00,2024-07-09,2024,,477001,,,EXT-FR-2024-00125,CTAC-138-2024,430000,2024-07-09,CTSBCNRCF0219_05.02,43.39,0.0,43.39,Not Assigned,Not Assigned,Not Assigned,CAES477001,Trade Accounts Receivables (EUR),Not Assigned,Not Assigned,5º 2ª
